Date,Open,High,Low,Close,Adj Close,Volume
2013-02-19,16.467857,16.526072,16.208929,16.428213,14.188741,435783600
2013-02-20,16.346071,16.346071,16.028570,16.030357,13.845118,476302400
2013-02-21,15.928571,16.041786,15.815000,15.930714,13.759056,447182400
2013-02-22,16.044643,16.128571,15.950000,16.100357,13.905575,330654800
2013-02-25,16.208929,16.254286,15.806071,15.814286,13.658500,372579200
2013-02-26,15.850714,16.126429,15.630714,16.034643,13.848819,501499600
2013-02-27,16.015356,16.158571,15.737500,15.877500,13.713097,587350400
2013-02-28,15.858929,15.995357,15.764286,15.764286,13.615317,322515200
2013-03-01,15.642857,15.649286,15.356429,15.373929,13.278171,552448400
2013-03-04,15.278571,15.292857,14.964286,15.001786,12.956759,582755600
2013-03-05,15.052857,15.542500,15.026786,15.397857,13.298838,638433600
2013-03-06,15.518214,15.544643,15.158214,15.202143,13.129802,460250000
2013-03-07,15.160714,15.428929,15.037857,15.377857,13.281568,468473600
2013-03-08,15.350000,15.551071,15.307500,15.418571,13.316731,391482000
2013-03-11,15.348214,15.678929,15.183571,15.638214,13.506432,474236000
2013-03-12,15.557143,15.674286,15.270357,15.301071,13.215244,465911600
2013-03-13,15.301786,15.517857,15.191429,15.298214,13.212779,405549200
2013-03-14,15.458214,15.522857,15.373214,15.446429,13.340793,303875600
2013-03-15,15.640357,15.865357,15.616071,15.845000,13.685028,643960800
2013-03-18,15.766071,16.337856,15.757143,16.275715,14.057031,606197200
2013-03-19,16.410713,16.463215,16.017857,16.231787,14.019088,526775200
2013-03-20,16.336430,16.343929,16.056786,16.145714,13.944748,308660800
2013-03-21,16.079287,16.356428,16.075001,16.168928,13.964797,383255600
2013-03-22,16.235001,16.503571,16.182501,16.496786,14.247962,395105200
2013-03-25,16.596071,16.783930,16.492144,16.556429,14.299473,501135600
2013-03-26,16.622856,16.637142,16.447500,16.469286,14.224208,294294000
2013-03-27,16.302143,16.314285,16.097500,16.145714,13.944748,331237200
2013-03-28,16.065001,16.136429,15.772143,15.809286,13.654182,442839600
2013-04-01,15.782143,15.846429,15.276429,15.318214,13.230054,389732000
2013-04-02,15.271429,15.647857,15.228571,15.349643,13.257196,529519200
2013-04-03,15.406071,15.617143,15.368214,15.428214,13.325059,363216000
2013-04-04,15.491429,15.535714,15.187500,15.275714,13.193346,358447600
2013-04-05,15.160714,15.176786,14.988571,15.114286,13.053923,383695200
2013-04-08,15.173214,15.267857,15.088929,15.221786,13.146770,300829200
2013-04-09,15.227143,15.303571,15.098214,15.249286,13.170523,306614000
2013-04-10,15.289286,15.609286,15.214643,15.560357,13.439187,375928000
2013-04-11,15.490000,15.642500,15.400000,15.511786,13.397237,328364400
2013-04-12,15.505357,15.505357,15.324643,15.350000,13.257506,238613200
2013-04-15,15.250000,15.281786,14.983929,14.994643,12.950591,317520000
2013-04-16,15.056071,15.236071,15.020357,15.222857,13.147695,305771200
2013-04-17,15.009643,15.021429,14.218214,14.385714,12.424670,945056000
2013-04-18,14.463929,14.492500,13.919286,14.001786,12.093078,666299200
2013-04-19,13.856071,14.271429,13.753571,13.947500,12.046191,609274400
2013-04-22,14.022857,14.364286,13.973929,14.238214,12.297276,429920400
2013-04-23,14.428214,14.585000,14.243214,14.504643,12.527389,664238400
2013-04-24,14.055000,14.830357,14.017857,14.480714,12.506722,969651200
2013-04-25,14.686786,14.783571,14.535714,14.585000,12.596790,384837600
2013-04-26,14.636071,14.956071,14.580357,14.900000,12.868851,764097600
2013-04-29,15.016071,15.486429,15.000000,15.361429,13.267375,640326400
2013-04-30,15.539286,15.901786,15.431071,15.813571,13.657884,691538400
2013-05-01,15.873571,15.890357,15.513929,15.688929,13.550228,506909200
2013-05-02,15.777857,16.021070,15.736786,15.911429,13.742401,421828400
2013-05-03,16.118214,16.186787,16.041071,16.070715,13.879972,361300800
2013-05-06,16.275356,16.507143,16.225357,16.453930,14.210948,496641600
2013-05-07,16.606071,16.633928,16.203571,16.380714,14.147714,483753200
2013-05-08,16.394285,16.620358,16.278929,16.565714,14.307491,472598000
2013-05-09,16.421785,16.535713,16.270714,16.313213,14.182675,398487600
2013-05-10,16.356071,16.418215,16.088572,16.177500,14.064686,334852000
2013-05-13,16.125357,16.353571,16.125000,16.240713,14.119642,316948800
2013-05-14,16.208929,16.257143,15.791071,15.852143,13.781819,447118000
2013-05-15,15.684286,15.750000,15.084286,15.316071,13.315762,741613600
2013-05-16,15.115714,15.637500,14.960714,15.520714,13.493677,603204000
2013-05-17,15.680357,15.717500,15.393214,15.473571,13.452689,427904400
2013-05-20,15.425357,15.921429,15.360714,15.818929,13.752943,451578400
2013-05-21,15.648214,15.910000,15.507143,15.702143,13.651411,456022000
2013-05-22,15.858929,16.012501,15.650714,15.762500,13.703884,443038400
2013-05-23,15.569643,15.934286,15.563929,15.790714,13.728415,353021200
2013-05-24,15.744643,15.916429,15.727143,15.898214,13.821874,276166800
2013-05-28,16.067858,16.111071,15.744643,15.765714,13.706681,386145200
2013-05-29,15.714286,15.982143,15.692857,15.891071,13.815664,330576400
2013-05-30,15.916071,16.232143,15.875357,16.127857,14.021524,353519600
2013-05-31,16.160713,16.325001,16.053572,16.061787,13.964085,384302800
2013-06-03,16.097500,16.155714,15.802857,16.097143,13.994823,372352400
2013-06-04,16.186428,16.229643,15.978214,16.046785,13.951043,292728800
